N,P,K,temperature,humidity,ph,rainfall,label
98.0,44.0,21.0,25.77175115,74.089114,6.524478032,107.4931917,maize
41.0,66.0,21.0,27.922415710760948,63.81817901224238,5.908175285251714,56.664543793818886,blackgram
44.0,51.0,40.0,24.406638148611663,87.22976768083757,5.915420778771504,187.17307240663416,rice
17.0,56.0,17.0,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans
17.0,49.0,32.0,29.68938664883817,89.29403205611662,6.486644904262205,32.63661269076484,mungbean
23.0,71.0,55.0,16.38450925345442,14.539753126492476,5.930704294749534,71.19818310905745,chickpea
71.0,56.0,37.0,23.18866654,86.20899734,6.491506245,176.103677,jute
23.0,62.0,85.0,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
59.0,42.0,39.0,20.417525612713543,79.53394872951898,6.56587577736154,191.217881712,rice
64.0,48.0,49.0,26.703569537151505,76.6833021625279,6.038314409895548,169.03658946861475,jute
22.0,75.0,25.0,18.284930424028964,67.20915576048824,6.775347820135947,41.1668664589077,lentil
43.0,68.0,74.0,19.86441294999972,19.88581132984558,6.768846316238507,76.29929665249252,chickpea
60.0,57.0,24.0,18.66116213,61.55327249,6.1212940410000005,75.03247667,maize
4.0,40.0,21.0,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
31.0,60.0,59.0,16.520627825109575,13.458883402223933,5.70103797660682,65.61109970884229,chickpea
89.0,54.0,38.0,24.51588066,83.53521629999999,6.685346424,230.4462359,rice
94.0,37.0,41.0,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute
118.0,45.0,23.0,23.37044424,77.43198948,7.977651226,71.67870701,cotton
74.0,39.0,38.0,23.24113501,84.59201843,7.782051312999999,233.0453455,rice
62.0,60.0,22.0,18.82887584354831,64.02582302792432,6.180532102641933,89.7131080565305,maize
40.0,16.0,35.0,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango
21.0,17.0,15.0,23.98289638,91.5473145,7.455991072000001,118.4901697,orange
59.0,41.0,38.0,21.952377265675548,78.58560734307413,6.077859358768007,164.33107441002574,rice
20.0,62.0,30.0,17.931555041225486,70.84610185360891,5.275387279376001,46.51929722115115,lentil
62.0,45.0,39.0,23.80743602809864,81.424912268576,6.35574216441335,137.31174489398748,jute
31.0,37.0,21.0,27.23924995,86.404241,6.713410626,37.31236904,mungbean
24.0,80.0,22.0,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans
0.0,133.0,200.0,23.67287749,90.4935574,5.708418722,104.2298028,apple
17.0,68.0,27.0,31.531527432778024,33.55707975548681,6.653943348462981,89.28629903603223,pigeonpeas
11.0,132.0,197.0,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes
39.0,129.0,203.0,34.38922481,83.18392806,5.863996687,71.03001556,grapes
24.0,38.0,21.0,34.058782257335395,50.373223192133054,6.252919337010603,61.35144108762859,mothbeans
69.0,54.0,28.0,20.33881151819715,75.974889743654,5.910409721773528,74.45537180217377,maize
39.0,75.0,29.0,28.86255302146809,44.93557309215337,6.39921419046197,192.5559007048245,pigeonpeas
44.0,55.0,25.0,29.6321052,65.91359954,7.42160832,71.16331975,blackgram
56.0,44.0,35.0,26.791311071180708,68.4136473184903,6.083522658673178,182.5880385719617,jute
17.0,64.0,16.0,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas
81.0,25.0,49.0,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
15.0,76.0,24.0,21.589794910642137,69.30445858205627,6.044309906201434,41.30771407585102,lentil
7.0,16.0,9.0,18.87957654,92.04304496,7.813916602999999,114.6659511,orange
49.0,57.0,70.0,17.00655854550496,17.4866686500071,6.833399952748461,77.13108117436195,chickpea
113.0,15.0,29.0,27.09617155,63.55324262,6.779230041,190.2440566,coffee
27.0,62.0,77.0,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon
67.0,61.0,35.0,26.504915641319183,82.18600613077325,6.023327950233513,154.9286076875986,jute
14.0,58.0,22.0,30.63784704688231,90.41171648805238,6.8094164093812415,49.0150649762608,mungbean
30.0,47.0,23.0,29.946151570735523,87.19926690141284,6.919142549564147,33.67391843700888,mungbean
99.0,92.0,47.0,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana
31.0,35.0,23.0,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans
20.0,41.0,20.0,29.27308605,89.4875022,7.073048264,50.9246554,mungbean
95.0,14.0,50.0,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
92.0,81.0,52.0,27.39341554,81.4654833,6.438137278999998,94.31102057,banana
64.0,41.0,42.0,22.920631141788785,85.95773040493107,6.283995475844739,178.43265114722294,jute
9.0,69.0,24.0,37.09724327126809,54.98109753717368,5.514936557760258,101.84682817366472,pigeonpeas
10.0,141.0,201.0,22.12659387,90.97818277,6.386021424,104.5412275,apple
18.0,125.0,203.0,22.44307715,91.59234006,6.160267496,102.5565807,apple
6.0,69.0,19.0,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas
57.0,55.0,23.0,22.701790056885045,57.23630053335835,6.842878330725275,70.94788905294547,maize
13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
28.0,44.0,26.0,26.96943312218448,92.44574873527333,5.838123582390065,41.416540195376015,mungbean
18.0,58.0,16.0,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas
87.0,35.0,25.0,21.44526922,63.1621551,6.178056304,65.88951188,maize
95.0,16.0,55.0,25.26931156,87.55055105,6.612847999,40.12650421,watermelon
36.0,64.0,23.0,31.405495284669897,63.51368004805716,6.331021499612956,79.56369754052719,pigeonpeas
45.0,48.0,18.0,17.58344450069017,63.466202496274605,5.893775411426521,67.72914226124944,maize
85.0,21.0,52.0,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon
12.0,39.0,21.0,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans
89.0,40.0,43.0,26.24532085,72.97198375,7.124050134,189.9711184,jute
67.0,61.0,21.0,18.37291263060717,70.51653088597077,6.451031377903836,72.49409894373076,maize
9.0,57.0,24.0,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean
29.0,60.0,68.0,17.34550753587518,14.238212726393236,6.404357805099689,71.76404718163108,chickpea
36.0,58.0,25.0,28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans
26.0,11.0,11.0,13.70319166,90.95589386,7.609348255,106.2944879,orange
38.0,120.0,197.0,17.5438296,82.94703302,6.323722572,73.77063744,grapes
69.0,52.0,41.0,22.425680444780827,76.83676797544645,5.556197551216749,147.75183401302493,jute
38.0,6.0,25.0,25.54963273,96.92786777,6.156259104,191.2996157,coconut
32.0,71.0,57.0,18.138346725031727,17.068730155753567,5.492005673758353,84.13579213893706,chickpea
19.0,46.0,23.0,28.219918120852853,87.377481040546,6.686845349694515,47.68451371966388,mungbean
67.0,55.0,44.0,26.284017,75.14640198,7.251847296,182.2685447,jute
78.0,59.0,36.0,26.60185310813768,82.98137702248745,5.980211939856109,250.22015671618075,rice
29.0,52.0,15.0,27.011013473023095,88.7048932676903,6.167022818465889,56.3125884126835,mungbean
26.0,71.0,24.0,21.81774216980702,23.089027147052537,6.83434996980013,84.7533592895181,kidneybeans
31.0,52.0,21.0,32.950061677055935,45.50096713005647,6.310858947292722,65.50360776948139,mothbeans
70.0,57.0,36.0,22.33619770834892,76.61487606837213,6.091497806132193,169.6812543207194,rice
8.0,72.0,25.0,24.02760546352663,23.202792092824904,5.963913666584395,53.45950199363493,kidneybeans
28.0,74.0,81.0,18.01272266,18.30968112,8.753795334,81.98568791,chickpea
22.0,63.0,26.0,15.120233818843923,19.608327393933926,5.939220185116617,95.60696037729298,kidneybeans
100.0,40.0,35.0,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee
92.0,7.0,48.0,26.27520631,86.63249555,6.956508826,54.38748495,watermelon
18.0,14.0,11.0,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
20.0,69.0,20.0,37.20247186123554,30.35803046951312,6.278949296957453,102.13188092785474,pigeonpeas
96.0,54.0,22.0,25.70196694,61.33450447,6.960358276,83.20711308,maize
68.0,40.0,19.0,26.14384005,66.20569924,6.655426355,107.2361366,maize
35.0,66.0,81.0,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
112.0,49.0,25.0,25.68959532,77.90621048,6.470135478,66.19426787,cotton
10.0,61.0,20.0,37.75323192466065,31.109140778871627,6.420084019610778,144.63260146183558,pigeonpeas
8.0,23.0,38.0,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate
27.0,63.0,19.0,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
4.0,77.0,21.0,26.275624203098637,51.49885774093616,5.5274460350572,129.14190688418512,pigeonpeas
84.0,49.0,35.0,18.14161615549977,84.66787527595501,6.3138108870313365,234.98768490923192,rice
42.0,60.0,61.0,19.274626017677413,18.16187601642944,6.562598167481091,63.2838647698295,chickpea
76.0,51.0,18.0,26.16985907,71.96246617,6.247040422,79.84925393,maize
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
74.0,51.0,27.0,27.839808154390585,69.92542480359475,6.8936132442323474,89.62832189368655,maize
58.0,61.0,40.0,23.421061471356214,79.44323250651034,5.8084311749769295,194.21784013832223,rice
14.0,58.0,17.0,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans
57.0,54.0,30.0,19.319909453557862,64.85304174192407,6.687173454928914,67.7675189636123,maize
22.0,77.0,20.0,28.313784018884697,70.29749046437091,6.158959760571749,121.29930050301844,pigeonpeas
56.0,59.0,55.0,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya
27.0,50.0,24.0,30.16801670861043,53.928188377946846,6.364288033319057,58.48874913182817,mothbeans
30.0,49.0,22.0,28.843208961368894,58.885241908736056,5.657457167603977,59.89244000492538,blackgram
61.0,64.0,26.0,17.035516775954296,72.82542194187663,6.7936323818283295,69.5013215206398,maize
37.0,71.0,16.0,26.28663931,68.51966729,7.324863481,46.13833007,lentil
33.0,59.0,26.0,20.087905971639827,65.13120701317021,5.824250817552073,39.55218809782389,lentil
120.0,20.0,34.0,23.56960509,50.56339727,6.906124587000001,130.3797119,coffee
39.0,58.0,85.0,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea
38.0,15.0,30.0,28.91862016,48.13974548,5.075504537,97.01331604,mango
101.0,92.0,45.0,28.22776705,80.64303840000002,5.758054257,98.00403016,banana
48.0,65.0,78.0,17.43732714,14.33847406,7.861128148,73.0926704,chickpea
91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,maize
56.0,42.0,26.0,22.396550058143816,57.981641860507445,6.499073789659071,56.876514921250845,maize
101.0,10.0,47.0,25.5421695,83.31883376,6.936997681,57.57343233,watermelon
90.0,14.0,52.0,24.84740848,89.20454622,6.391858432,59.67927244,watermelon
99.0,55.0,35.0,21.7238313,80.2389895,6.501697816,277.9626192,rice
104.0,80.0,54.0,27.09062164,81.33506906,5.879119455,110.1331182,banana
34.0,68.0,25.0,29.32878930105167,56.19839030199916,6.71800524059357,98.4740724740838,pigeonpeas
35.0,63.0,76.0,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea
27.0,62.0,68.0,17.536934932110128,15.265772365578863,5.833636307643933,67.24576508564722,chickpea
58.0,75.0,25.0,25.25596239,61.36669662,7.261791753,68.64685069,blackgram
30.0,73.0,64.0,17.361720718000758,14.83010780224368,6.803399209409953,76.92388794274474,chickpea
60.0,44.0,23.0,24.7947077,70.04556743,5.722579819,76.72860067,maize
129.0,47.0,20.0,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton
27.0,62.0,27.0,20.211459377983008,19.394808550773263,6.521827395233787,78.0079759748584,kidneybeans
18.0,19.0,29.0,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut
50.0,46.0,52.0,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
75.0,54.0,36.0,26.29465461,84.56919326,7.023936392,257.4914906,rice
51.0,53.0,35.0,23.63320990265608,68.12842146508237,6.4468853858252295,139.36206045332594,jute
43.0,58.0,66.0,16.91958728254768,17.189312912622874,6.955884727416746,70.78130328939282,chickpea
76.0,49.0,42.0,24.958779,84.47963372,5.206373153,196.95600080000003,rice
36.0,55.0,23.0,29.575465430688496,48.74328238108341,6.673024350023837,34.8913625633411,mothbeans
64.0,43.0,35.0,24.27923550684216,89.56934877230064,6.488218381739424,132.1763253632697,jute
5.0,59.0,15.0,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
32.0,55.0,22.0,23.859894808662776,18.74802126863729,6.6236922250095205,138.70203225941592,kidneybeans
40.0,121.0,199.0,26.18159716,81.03886263,6.315586313,66.05911698,grapes
45.0,46.0,23.0,20.345873830498764,61.22212771058476,6.308874346860533,60.12666654346415,maize
63.0,50.0,52.0,28.64555584,93.22642604,6.751747609,115.8163936,papaya
86.0,6.0,53.0,25.92030221,83.47202566,6.921847887999999,42.10681516,watermelon
32.0,68.0,21.0,29.8356581414949,69.66260111981312,5.986751439704866,63.20466726940792,blackgram
77.0,57.0,40.0,20.63466685823109,76.73897034581393,6.652590825449075,232.14400196157385,rice
32.0,11.0,31.0,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut
26.0,65.0,22.0,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans
1.0,35.0,34.0,30.79375683,46.69536813,6.27339822,92.21318555,mango
29.0,71.0,18.0,22.17499963,62.13873825,6.410441476,53.46622584,lentil
29.0,50.0,20.0,28.55029790364458,84.1017686144473,6.488774622118841,41.600322052065295,mungbean
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774,102.1906333,orange
47.0,43.0,20.0,24.789986170737716,66.74328112065204,6.4393177062807325,67.72504074489501,maize
75.0,56.0,18.0,19.39851734,62.35750641,5.696205468,60.95197486,maize
35.0,57.0,83.0,19.48316794,17.44534641,7.476800943,80.4986291,chickpea
73.0,44.0,21.0,19.81567367928006,70.2754157853976,6.67015942870597,79.44544014912874,maize
111.0,27.0,31.0,23.59302313,55.27564977,6.0433309510000015,191.3980675,coffee
22.0,51.0,16.0,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans
6.0,139.0,199.0,25.67385024,81.6212135,6.29099842,74.10919422,grapes
35.0,52.0,15.0,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans
25.0,38.0,24.0,26.755709825698855,84.82486859645492,6.500648925258396,35.36987161178142,mungbean
58.0,51.0,47.0,42.13473976,91.70445386,6.757470637000001,197.402901,papaya
23.0,54.0,32.0,26.924884140083947,42.879993217549305,6.728515606950391,141.71780760146103,pigeonpeas
75.0,45.0,23.0,21.885352115523062,58.61306927893213,5.811201130272499,87.76859357788342,maize
84.0,49.0,38.0,24.303342377041357,81.4662996961198,6.808610296074634,262.66791617518635,rice
42.0,62.0,75.0,18.17912258,18.90426935,7.010570541,81.84997529,chickpea
32.0,61.0,25.0,24.04646713590739,70.0088852416234,6.739870463647096,37.44526605643229,lentil
18.0,72.0,23.0,24.05374985007356,20.20561271598032,5.5776839407976295,91.48470925671306,kidneybeans
87.0,23.0,28.0,26.22367404,62.26594559,6.979590627,193.7461968,coffee
35.0,80.0,25.0,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
22.0,55.0,22.0,15.094646122511705,21.315600501745777,6.555879220201442,85.69170881128852,kidneybeans
24.0,75.0,25.0,31.4018657960684,64.32108705419846,5.878642612173881,67.85376410102582,blackgram
15.0,27.0,28.0,33.80398664,46.12866113,4.507523551,90.82549241,mango
23.0,60.0,25.0,21.743992165835657,61.92446579687814,6.7112243985495486,55.417528742048106,mothbeans
14.0,37.0,15.0,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
107.0,58.0,15.0,23.73868041,75.77503808,7.55606399,76.63669195,cotton
100.0,52.0,19.0,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton
93.0,26.0,27.0,24.59245684,56.46829641,7.288211994,137.70440469999997,coffee
33.0,46.0,23.0,29.72457752186364,42.30170458932878,6.8510027112794445,35.824134411046465,mothbeans
34.0,32.0,21.0,29.309186756790048,81.58112017316998,5.408133850597096,50.39255103645936,mungbean
24.0,83.0,25.0,34.986116959643475,40.1898205208645,6.629076606862004,124.83101570466096,pigeonpeas
85.0,27.0,45.0,26.0713757,88.7285657,6.467095849,57.79652846,watermelon
85.0,21.0,47.0,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
10.0,63.0,25.0,21.14421002730791,47.6776056334199,6.595465229442421,144.88200735659055,pigeonpeas
23.0,63.0,27.0,26.138047593197097,90.20277889163468,5.475800598413019,50.46976661272458,mungbean
49.0,60.0,70.0,18.788375921997936,15.067776939983542,5.487012172038996,65.43815433879186,chickpea
36.0,65.0,16.0,25.71269843,64.1123333,7.692013657,50.17067771,lentil
40.0,9.0,41.0,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
30.0,37.0,25.0,29.89129144,80.14487166,7.120032489,54.7960127,mungbean
27.0,60.0,21.0,30.7084241829312,69.2418036162071,6.921055224709056,61.275681701489376,blackgram
72.0,55.0,39.0,21.0785755703492,89.1553943602747,6.582085755779617,213.83423856829856,rice
7.0,56.0,23.0,25.776837738320516,60.984284121653175,5.782030560716533,28.60176972649743,mothbeans
21.0,26.0,27.0,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
30.0,37.0,23.0,29.222354464859507,87.98003211419274,6.499686150044764,50.77944923961374,mungbean
67.0,47.0,25.0,23.36988053589749,58.78128201701315,6.473562661274302,105.95322599943545,maize
21.0,76.0,25.0,30.921031331024363,36.006037124518265,6.143343470230004,91.75083116288631,pigeonpeas
120.0,48.0,16.0,22.46054478,75.40989245,7.456971816,71.85436078,cotton
72.0,63.0,45.0,27.534599840081093,84.64616645710387,6.6850979822304994,206.15446041594487,rice
50.0,55.0,16.0,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
67.0,51.0,33.0,21.92598011285765,75.82422836244476,5.988747369490207,176.34587543132065,rice
101.0,75.0,50.0,26.59386409,81.40740301,6.242528277999999,109.9825551,banana
68.0,47.0,40.0,23.805553592813563,77.80678169901776,5.170595847071865,234.57330888705587,rice
39.0,70.0,24.0,33.06941255977476,48.50986163159798,6.048536704477185,85.20406415526854,pigeonpeas
3.0,141.0,197.0,21.98141856,91.12719303,6.142803397000001,115.4789148,apple
86.0,55.0,21.0,21.54156232,59.64024162,6.803931519,109.7515385,maize
19.0,36.0,22.0,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans
14.0,41.0,17.0,29.12939524,88.48312598,7.085982325,36.45012824,mungbean
117.0,81.0,53.0,29.50704598,78.20585613,5.507641777999999,98.12565829,banana
40.0,140.0,195.0,14.97846952,80.49979873,6.2943956760000015,71.63437433,grapes
64.0,40.0,31.0,27.33900281237263,75.07952191370327,6.8866283340645404,186.722651451526,jute
48.0,57.0,54.0,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya
34.0,59.0,23.0,28.56212158,83.24855855,6.935804256,56.48265193,mungbean
121.0,53.0,19.0,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton
66.0,50.0,23.0,19.23487670790688,59.79246950692743,6.101054710330994,93.8214491844452,maize
105.0,74.0,45.0,25.14517635,81.38204104,6.098369122,119.218154,banana
35.0,57.0,25.0,27.0956288,42.26206161,8.340398059,71.12710390000002,mothbeans
20.0,7.0,45.0,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate
35.0,56.0,63.0,18.79258192436361,15.624111534096368,5.342293658037316,56.34022860583018,chickpea
19.0,53.0,25.0,28.54617045034381,46.19362326872187,6.263739954284208,64.33850263488432,mothbeans
118.0,15.0,45.0,24.21495706,84.20576992,6.538006356,48.01138482,watermelon
136.0,36.0,24.0,22.74446976,80.41198458,7.59781958,90.07326633,cotton
37.0,75.0,61.0,16.007096293364626,16.880997076489997,6.917460960948464,71.37195080265256,chickpea
85.0,53.0,38.0,24.90075709,73.84186449,6.588017308,153.8990984,jute
17.0,59.0,17.0,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans
25.0,58.0,67.0,18.378969148720785,15.557116555830984,6.563942350301025,82.6512359017743,chickpea
17.0,57.0,24.0,27.867511199305103,73.1875451691258,6.475125454430501,35.075804344565974,lentil
65.0,48.0,40.0,26.136678825809632,85.53640877044195,5.929542602489948,152.37299172637913,jute
67.0,33.0,36.0,24.41328809111941,84.24669172484168,5.202347272610255,234.5324275396944,rice
91.0,7.0,53.0,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
0.0,5.0,36.0,24.35193812,90.88612388,6.152906502,105.529185,pomegranate
17.0,50.0,25.0,31.06619714380309,86.71001417988862,6.7253987775954185,46.23606259198702,mungbean
28.0,45.0,23.0,29.65021184,80.29868321,6.489259136,56.76278363,mungbean
38.0,59.0,61.0,17.929036523274398,14.645202230718352,6.064890401513991,67.8295101199638,chickpea
21.0,6.0,41.0,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate
25.0,64.0,28.0,19.13850986929649,21.05341133167376,7.003077818734138,89.82153850808604,kidneybeans
23.0,76.0,25.0,26.453343854097508,60.03522211483059,6.3051618397116656,46.274299332447455,lentil
20.0,8.0,12.0,25.2990432,94.96419851,7.260416405,117.9733424,orange
84.0,39.0,35.0,23.17714381,52.13864034,6.959404135,117.3113562,coffee
44.0,57.0,53.0,42.30495821,90.51431779,6.93172108,74.876786,papaya
22.0,17.0,26.0,28.69818144,47.71875722,4.754435025,99.642454,mango
59.0,52.0,38.0,26.19105792431051,89.62034348816917,6.466374608450418,189.67132168524276,rice
48.0,69.0,23.0,26.105525948510422,62.10895257433542,6.850282472462958,54.67013982983683,blackgram
95.0,21.0,47.0,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
14.0,68.0,25.0,26.74003930083864,35.90686098380292,6.910559623745322,181.32039944617432,pigeonpeas
30.0,127.0,204.0,22.50050273,92.45878335,6.126436584,100.9343903,apple
78.0,53.0,32.0,25.31076487128192,83.98800619360802,5.927113152888299,187.326886162963,rice
79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,maize
107.0,31.0,31.0,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
18.0,66.0,22.0,30.711713155687903,53.55068186598907,6.711431898833308,119.64523157812636,pigeonpeas
11.0,71.0,17.0,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans
19.0,66.0,24.0,19.06622576534024,59.518598991935946,6.399261368051929,32.2909823077683,lentil
95.0,16.0,46.0,27.076726500000003,90.14362622,6.74669542,24.4514648,muskmelon
65.0,39.0,45.0,23.66805429,70.89000744,6.768001309,184.4633281,jute
71.0,42.0,31.0,24.252845138094592,72.2825484579878,6.225729984327326,141.15036888275793,jute
37.0,69.0,23.0,21.58114407114698,56.08056117934668,6.5762275385506745,162.86673191284558,pigeonpeas
117.0,32.0,34.0,26.2724184,52.12739421,6.758792552,127.1752928,coffee
27.0,63.0,24.0,30.942671393311077,68.80959618279516,5.868728227183086,66.86122969932987,blackgram
16.0,60.0,28.0,27.50989345840601,81.21068621191078,5.933713702857224,46.58274165593065,mungbean
26.0,51.0,25.0,28.76488954,52.62741529,7.792508067999999,55.21606732,mothbeans
72.0,44.0,41.0,19.67681068519983,79.23468439281376,6.546883823498202,203.8763598699332,rice
32.0,61.0,28.0,18.01399052714499,24.782742914689845,6.755635910574947,129.01692336629472,kidneybeans
57.0,53.0,25.0,27.180214753711155,58.65969794444336,5.94952535225945,78.45702476217373,maize
16.0,65.0,24.0,23.507082488628207,23.526350892882306,6.588195067320049,73.84927260125087,kidneybeans
39.0,58.0,26.0,31.989042900119923,37.67908296203347,6.010795020299591,171.69919693954813,pigeonpeas
39.0,57.0,65.0,18.824615649432403,16.747646076126042,5.50967087270636,65.41150789984944,chickpea
22.0,37.0,20.0,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean
68.0,52.0,38.0,25.072722436638852,73.30676759675002,7.006549260499945,159.82149833043573,jute
70.0,54.0,46.0,39.73149053,91.12220596,6.919342407,122.7628653,papaya
36.0,45.0,20.0,27.488443514481546,51.32515631889383,6.782413010154867,28.166126291610382,mothbeans
65.0,45.0,39.0,23.650458284596112,75.60871577615472,5.220568887072002,237.4522779144079,rice
62.0,51.0,35.0,23.642446154136252,77.94097045524802,6.053228693528531,181.85602293633175,jute
9.0,52.0,26.0,26.103139255051104,59.064941274164575,6.137323317767604,34.73947706568752,mothbeans
3.0,44.0,24.0,29.64197380943364,40.60463609188358,5.401844239762237,40.92232279602446,mothbeans
89.0,11.0,47.0,29.78714005,94.65343534,6.327822962000001,27.8659442,muskmelon
18.0,58.0,22.0,28.92046318900856,74.7679299980186,6.049709614346916,39.90346132130702,lentil
35.0,51.0,17.0,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans
98.0,35.0,18.0,23.79746068,74.82913698,6.252797547999999,91.76337172,maize
66.0,62.0,34.0,21.89928612572547,87.3060396576184,6.571100266116811,202.17008070366933,rice
14.0,71.0,28.0,25.76690463640365,62.57801592166147,5.563537642983187,34.504308423,lentil
55.0,56.0,40.0,26.25419577206672,75.53000314480191,6.324128418042627,177.61045687555952,jute
28.0,51.0,27.0,27.64738215158125,60.21921856446016,6.11118180218532,35.87455214390667,lentil
41.0,65.0,21.0,26.317149126858894,64.36200638495734,6.22536347184935,65.8178923612485,blackgram
58.0,44.0,34.0,26.79148689991564,80.25196883493413,5.953924232335848,224.20012580016208,rice
12.0,71.0,23.0,17.825732530279588,51.93929216222345,6.548498118260175,130.6650404959358,pigeonpeas
123.0,39.0,24.0,25.00755095,78.17952126,7.453106264,86.06411872,cotton
34.0,53.0,26.0,27.23562753298825,81.50960503697172,5.419030075777561,51.66586828131184,mungbean
21.0,65.0,24.0,20.763405434731705,64.25834963274028,5.443838176775981,43.71914889603638,lentil
54.0,51.0,34.0,29.007303597005908,92.05856735075784,6.765222669288455,156.55974366388966,jute
36.0,51.0,69.0,21.81246592427638,18.5256470760526,6.990836590869251,76.3254055857234,chickpea
19.0,63.0,25.0,16.944957597829205,20.978407331001847,5.802273393425861,122.75358125017524,kidneybeans
23.0,69.0,24.0,28.0952926964514,67.72976364860698,6.474173337349506,62.95585535096351,blackgram
35.0,51.0,21.0,28.30056596253129,89.65852306706081,6.66096636000277,51.85061436840934,mungbean
58.0,61.0,15.0,30.94908189,64.23364112,7.402891666,62.78730907,blackgram
102.0,25.0,50.0,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon
42.0,60.0,25.0,29.223556432435995,61.88815141437009,5.404992219942022,60.770372484018,blackgram
110.0,15.0,48.0,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon
24.0,6.0,32.0,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut
33.0,81.0,20.0,24.347976868579725,65.57817688988528,6.665911034745927,33.30887980573708,lentil
82.0,25.0,51.0,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon
36.0,67.0,20.0,20.39078312,60.47528931,6.924042372000001,53.31508572,lentil
80.0,26.0,55.0,24.53442564,88.989272,6.140099215,49.11618732,watermelon
70.0,36.0,42.0,21.84106875,80.72886384,6.9462098810000015,202.3838319,rice
17.0,69.0,25.0,19.5673662705568,23.803193881104047,5.3577963445442265,80.78858553396363,kidneybeans
22.0,42.0,22.0,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans
104.0,17.0,46.0,25.7131428,80.22972777,6.190015912000001,43.08961827,watermelon
39.0,52.0,53.0,32.51247398,94.65904123,6.704204398,51.07048113,papaya
14.0,19.0,14.0,17.68408797,94.35815354,6.699164936,108.0638166,orange
